Date,Actual,Predicted,Error,Error_%
2025-03-11,219.8816680908203,225.7201,5.8384246826171875,2.6552575907354288
2025-03-12,216.0384063720703,223.2229,7.1844940185546875,3.3255633288560986
2025-03-13,208.77009582519534,220.32748,11.557388305664034,5.535940509095286
2025-03-14,212.56356811523438,216.99341,4.429840087890625,2.084007211192998
2025-03-17,213.0713348388672,214.36339,1.29205322265625,0.6063946722975903
2025-03-18,211.7670135498047,212.26797,0.5009613037109375,0.23656248218900167
2025-03-19,214.30596923828125,210.50842,-3.79754638671875,-1.7720208168799798
2025-03-20,213.17091369628906,209.49136,-3.6795501708984375,-1.7261032976294326
2025-03-21,217.32281494140625,208.68196,-8.640853881835938,-3.9760454438093173
2025-03-24,219.7721405029297,208.5454,-11.22674560546875,-5.108357037328438
2025-03-25,222.77903747558594,209.1038,-13.67523193359375,-6.138473389845936
2025-03-26,220.56866455078125,210.26625,-10.302413940429688,-4.670842053385954
2025-03-27,222.87860107421875,211.2493,-11.629302978515625,-5.217774574349136
2025-03-28,216.9544219970703,212.36948,-4.5849456787109375,-2.1133220685277627
2025-03-31,221.1660614013672,212.6439,-8.52215576171875,-3.8532836854443655
2025-04-01,222.22146606445312,213.10106,-9.120407104492188,-4.10419716241405
2025-04-02,222.91842651367188,213.6306,-9.287826538085938,-4.166468731787995
2025-04-03,202.3082733154297,214.21838,11.910110473632812,5.887109942885589
2025-04-04,187.5625457763672,212.30116,24.738616943359375,13.189529306589542
2025-04-07,180.6725616455078,208.67181,27.999252319335938,15.497235476337812
2025-04-08,171.67178344726562,204.02974,32.35795593261719,18.848732903480872
2025-04-09,197.98709106445312,199.02919,1.0420989990234375,0.5263469418236921
2025-04-10,189.5936737060547,196.42258,6.8289031982421875,3.601862374811985
2025-04-11,197.2901153564453,194.41048,-2.879638671875,-1.4595960201413734
2025-04-14,201.6411590576172,193.4875,-8.153656005859375,-4.043646666169747
2025-04-15,201.2628173828125,193.72435,-7.5384674072265625,-3.7455837621948818
2025-04-16,193.42697143554688,194.32898,0.902008056640625,0.46633003140474094
2025-04-17,196.12521362304688,194.49767,-1.6275482177734375,-0.8298515972054409
2025-04-21,192.32177734375,194.69662,2.374847412109375,1.2348302126309108
2025-04-22,198.87322998046875,194.49538,-4.3778533935546875,-2.201328652420758
2025-04-23,203.71212768554688,194.75482,-8.957305908203125,-4.397041064746896
2025-04-24,207.4657745361328,195.62245,-11.84332275390625,-5.708567005997215
2025-04-25,208.371826171875,196.89435,-11.47747802734375,-5.5081717323322685
